Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,SAMPLE_NUMBER
SRR14530815,Targeted-Capture,202,210809826,PRJNA729801,SAMN19168068,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",63948247,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-23,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875523,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_9_23_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_9_23_2020,SRP319776,180
SRR14530816,Targeted-Capture,202,278950082,PRJNA729801,SAMN19168067,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",84282592,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-04,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875522,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_11_4_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_11_4_2020,SRP319776,179
SRR14530817,Targeted-Capture,202,248514944,PRJNA729801,SAMN19168066,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",76756498,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-18,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875517,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_11_18_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_11_18_2020,SRP319776,178
SRR14530818,Targeted-Capture,302,891166062,PRJNA729801,SAMN19167899,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",282903508,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-20,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875520,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JW_10_20_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JW_10_20_2020,SRP319776,11
SRR14530819,Targeted-Capture,302,1013975570,PRJNA729801,SAMN19167890,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",325192307,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-13,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875519,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_10_13_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_10_13_2020,SRP319776,2
SRR14530820,Targeted-Capture,302,1039244816,PRJNA729801,SAMN19167889,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",332927819,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-02,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875518,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_10_02_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_10_02_2020,SRP319776,1
SRR14530821,Targeted-Capture,202,294844250,PRJNA729801,SAMN19168065,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",89483445,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-11,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875516,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_11_11_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_11_11_2020,SRP319776,177
SRR14530822,Targeted-Capture,202,225940838,PRJNA729801,SAMN19168064,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",68745700,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-05,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875515,USA,North America,USA: California,Illumina NovaSeq 6000,32.543403 N 117.067960 W,SB_11_5_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SB_11_5_2020,SRP319776,176
SRR14530823,Targeted-Capture,202,234263844,PRJNA729801,SAMN19168063,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",71108517,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-08,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875514,USA,North America,USA: California,Illumina NovaSeq 6000,32.543403 N 117.067960 W,SB_10_08_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SB_10_08_2020,SRP319776,175
SRR14530824,Targeted-Capture,202,244217394,PRJNA729801,SAMN19168062,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",74629873,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-28,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875513,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_12_28_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_12_28_2020,SRP319776,174
SRR14530825,Targeted-Capture,202,255163370,PRJNA729801,SAMN19168061,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",76948948,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-22,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875512,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_12_22_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_12_22_2020,SRP319776,173
SRR14530826,Targeted-Capture,202,283847168,PRJNA729801,SAMN19168060,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",89594566,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-14,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875511,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_12_14_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_12_14_2020,SRP319776,172
SRR14530827,Targeted-Capture,202,156198722,PRJNA729801,SAMN19168059,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",47410144,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-05,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875510,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_11_5_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_11_5_2020,SRP319776,171
SRR14530828,Targeted-Capture,302,1346251372,PRJNA729801,SAMN19167906,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",451161437,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875509,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_9_01_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_9_01_2020,SRP319776,18
SRR14530829,Targeted-Capture,202,215702468,PRJNA729801,SAMN19168058,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",65884954,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-30,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875508,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_11_30_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_11_30_2020,SRP319776,170
SRR14530830,Targeted-Capture,202,271987546,PRJNA729801,SAMN19168057,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",94547233,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-29,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875507,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_11_29_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_11_29_2020,SRP319776,169
SRR14530831,Targeted-Capture,202,354231644,PRJNA729801,SAMN19168056,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",107413448,UNIVERSITY OF CALIFORNIA RIVERSIDE,2021-01-04,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875506,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_01_04_2021,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_01_04_2021,SRP319776,168
SRR14530832,Targeted-Capture,202,271900484,PRJNA729801,SAMN19168055,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",82781086,UNIVERSITY OF CALIFORNIA RIVERSIDE,2021-01-03,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875505,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_01_03_2021,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_01_03_2021,SRP319776,167
SRR14530833,Targeted-Capture,202,235137090,PRJNA729801,SAMN19168054,"MIGS/MIMS/MIMARKS.wastewater,MIMS.me",77621928,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-21,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875504,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_12_21_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_12_21_2020,SRP319776,166
SRR14530834,Targeted-Capture,202,248677756,PRJNA729801,SAMN19168053,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",76146548,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-14,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875503,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_12_14_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_12_14_2020,SRP319776,165
SRR14530835,Targeted-Capture,202,251693010,PRJNA729801,SAMN19168052,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",75571863,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-04,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875502,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_4_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_4_2020,SRP319776,164
SRR14530836,Targeted-Capture,202,324358470,PRJNA729801,SAMN19168051,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",99054824,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-11,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875501,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_11_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_11_2020,SRP319776,163
SRR14530837,Targeted-Capture,202,333941552,PRJNA729801,SAMN19168050,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",101799921,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-29,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875500,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_9_29_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_9_29_2020,SRP319776,162
SRR14530838,Targeted-Capture,202,315403810,PRJNA729801,SAMN19168049,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",100209848,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-03,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875499,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_11_3_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_11_3_2020,SRP319776,161
SRR14530839,Targeted-Capture,302,581559588,PRJNA729801,SAMN19167905,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",191243590,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-08-25,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875498,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_8_25_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_8_25_2020,SRP319776,17
SRR14530840,Targeted-Capture,202,224644806,PRJNA729801,SAMN19168048,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",68392887,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-17,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875497,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_11_17_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_11_17_2020,SRP319776,160
SRR14530841,Targeted-Capture,202,248974696,PRJNA729801,SAMN19168047,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",81163075,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-10,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875496,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_11_10_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_11_10_2020,SRP319776,159
SRR14530842,Targeted-Capture,202,323949622,PRJNA729801,SAMN19168046,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",97686698,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-29,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875495,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_9_29_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_9_29_2020,SRP319776,158
SRR14530843,Targeted-Capture,202,261517886,PRJNA729801,SAMN19168045,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",79420587,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-22,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875494,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_9_22_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_9_22_2020,SRP319776,157
SRR14530844,Targeted-Capture,202,230872870,PRJNA729801,SAMN19168044,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",81766594,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-29,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875493,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_29_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_29_2020,SRP319776,156
SRR14530845,Targeted-Capture,202,262280840,PRJNA729801,SAMN19168043,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",80429925,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-22,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875492,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_22_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_22_2020,SRP319776,155
SRR14530846,Targeted-Capture,202,255494448,PRJNA729801,SAMN19168042,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",76929251,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-04,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875491,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_04_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_04_2020,SRP319776,154
SRR14530847,Targeted-Capture,202,216776502,PRJNA729801,SAMN19168041,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",65501810,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-03,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875490,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_11_3_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_11_3_2020,SRP319776,153
SRR14530848,Targeted-Capture,202,298823448,PRJNA729801,SAMN19168040,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",90095023,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-24,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875489,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_11_24_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_11_24_2020,SRP319776,152
SRR14530849,Targeted-Capture,202,200056558,PRJNA729801,SAMN19168039,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",63309740,UNIVERSITY OF CALIFORNIA RIVERSIDE,2021-01-03,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875488,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_01_03_2021,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_01_03_2021,SRP319776,151
SRR14530850,Targeted-Capture,302,916515640,PRJNA729801,SAMN19167904,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",295471754,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-08-18,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875487,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_8_18_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_8_18_2020,SRP319776,16
SRR14530851,RNA-Seq,202,2069707150,PRJNA729801,SAMN19168038,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",619134988,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-23,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875486,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_9_23_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_9_23_2020_INF_unenriched,SRP319776,150
SRR14530852,RNA-Seq,202,2066917732,PRJNA729801,SAMN19168037,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",617424161,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-04,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875485,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_11_4_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_11_4_2020_INF_unenriched,SRP319776,149
SRR14530853,RNA-Seq,202,2657139916,PRJNA729801,SAMN19168036,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",801532269,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-18,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875484,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_11_18_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_11_18_2020_INF_unenriched,SRP319776,148
SRR14530854,RNA-Seq,202,2343442804,PRJNA729801,SAMN19168035,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",698005152,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875483,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_11_11_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_11_11_2020_INF_unenriched,SRP319776,147
SRR14530855,RNA-Seq,202,2300663446,PRJNA729801,SAMN19168034,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",691920243,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-05,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875482,USA,North America,USA: California,Illumina NovaSeq 6000,32.543403 N 117.067960 W,SB_11_5_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SB_11_5_2020_INF_unenriched,SRP319776,146
SRR14530856,RNA-Seq,202,2274054188,PRJNA729801,SAMN19168033,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",682501075,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-08,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875481,USA,North America,USA: California,Illumina NovaSeq 6000,32.543403 N 117.067960 W,SB_10_08_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SB_10_08_2020_INF_unenriched,SRP319776,145
SRR14530857,RNA-Seq,202,1784360536,PRJNA729801,SAMN19168032,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",538754551,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-28,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875480,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_12_28_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_12_28_2020_INF_unenriched,SRP319776,144
SRR14530858,RNA-Seq,202,1885587786,PRJNA729801,SAMN19168031,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",562966289,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-22,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875479,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_12_22_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_12_22_2020_INF_unenriched,SRP319776,143
SRR14530859,RNA-Seq,202,2081636664,PRJNA729801,SAMN19168030,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",641520615,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-14,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875478,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_12_14_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_12_14_2020_INF_unenriched,SRP319776,142
SRR14530860,RNA-Seq,202,1646922766,PRJNA729801,SAMN19168029,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",493670548,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-05,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875477,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_11_5_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_11_5_2020_INF_unenriched,SRP319776,141
SRR14530861,Targeted-Capture,302,882021502,PRJNA729801,SAMN19167903,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",290879121,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-08-11,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875476,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_8_11_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_8_11_2020,SRP319776,15
